SMILES,ChemBank_Name,GROUP,idCpd,canvasUID,FractionCSP3,MolWt,RingCount,TotalRing,NumBridges,nBondRings,nAtomRings,ringFusionDensity,ringFusionDegree,ringComplexityIndex,molecularCyclizedDegree,NumRingSystems,NumChiralCenters
COc1cc(/C=C/C(=O)OC2CC3C(C(=O)[O-])=COC(OC4OC(CO)C(O)C(O)C4O)C3C2C)ccc1O,ACon1_000356,NP,6508,6508,0.5384615384615384,551.5210000000003,4,23,1,22,21,0.09523809523809523,1.3333333333333333,1.0952380952380953,0.5384615384615384,3,10
COc1cc(/C=C2/Oc3cc([O-])cc(O)c3C2=O)ccc1O,ACon1_000357,NP,6509,6509,0.0625,299.258,3,17,1,16,15,0.13333333333333333,1.5,1.1333333333333333,0.6818181818181818,2,0
CC(=O)OC1C(OC2C3C=COC(OC4OC(CO)C(O)C(O)C4O)C3C3(CO)OC23)OC(C)C(OC(=O)/C=C/c2ccccc2)C1OC(C)=O,ACon1_000358,NP,6510,6510,0.6176470588235294,722.6930000000002,6,32,2,30,28,0.14285714285714285,1.5,1.1428571428571428,0.5490196078431373,4,16
COc1c(CC=C(C)C)cc(C2CC(=O)c3c(O)cc(O)cc3O2)cc1CC=C(C)C,ACon1_000359,NP,6511,6511,0.34615384615384615,422.5210000000002,3,18,1,17,16,0.125,1.5,1.125,0.5161290322580645,2,1
C/C=C/c1occ(C(=O)c2c(OC)cc(OC)cc2C(=O)OC)c(=O)c1OC,ACon1_000360,NP,6512,6512,0.25,388.3720000000002,2,12,0,12,12,0.0,1.0,1.0,0.42857142857142855,2,0
CC(C)C1CCC2(C)CCC(O)C(C)(O)C2C1OC(=O)/C=C/c1ccccc1,ACon1_000361,NP,6513,6513,0.625,386.5320000000001,3,18,1,17,16,0.125,1.5,1.125,0.5714285714285714,2,6
O=C(OC1C=C(CO)C2C(OC3OC(CO)C(O)C(O)C3O)OC=CC12O)c1ccc(O)cc1,ACon1_000362,NP,6514,6514,0.5,482.43800000000016,4,23,1,22,21,0.09523809523809523,1.3333333333333333,1.0952380952380953,0.6176470588235294,3,9
CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,ACon1_000363,NP,6515,6515,0.782608695652174,404.5030000000002,4,23,3,20,17,0.35294117647058826,4.0,1.3529411764705883,0.5862068965517241,1,7
CC1=C(C)C(=O)OC(C(C)(O)C2(O)CCC3(O)C4CC=C5CC=CC(=O)C5(C)C4CCC32C)C1,ACon1_000364,NP,6516,6516,0.7142857142857143,470.60600000000034,5,29,3,26,23,0.2608695652173913,2.5,1.2608695652173914,0.6764705882352942,2,8
Oc1ccc(C2Oc3cc(OC4OCC(O)C(O)C4O)cc(O)c3CC2O)cc1O,ACon1_000365,NP,6517,6517,0.4,422.3860000000001,4,24,1,23,22,0.09090909090909091,1.3333333333333333,1.0909090909090908,0.7333333333333333,3,6
OCC1OC(OCCc2ccc(O)cc2)C(O)C(O)C1O,ACon1_000366,NP,6518,6518,0.5714285714285714,300.307,2,12,0,12,12,0.0,1.0,1.0,0.5714285714285714,2,5
COc1cc(O)cc2occ(-c3ccc(O)cc3)c(=O)c12,ACon1_000367,NP,6519,6519,0.0625,284.26700000000005,3,18,1,17,16,0.125,1.5,1.125,0.7619047619047619,2,0
C=CC1(C)CC(O)C2C(=C)C(=O)OC2C1C(=C)CO,ACon1_000368,NP,6520,6520,0.5333333333333333,264.32099999999997,2,11,1,10,9,0.2222222222222222,2.0,1.2222222222222223,0.47368421052631576,1,5
O=C(/C=C/c1ccc(O)c(O)c1)OC1C(CO)OC(OCCc2ccc(O)c(O)c2)C(O)C1O,ACon1_000369,NP,6521,6521,0.34782608695652173,478.4500000000002,3,18,0,18,18,0.0,1.0,1.0,0.5294117647058824,3,5
COc1cc(-c2coc3cc(O)cc(O)c3c2=O)c(OC)cc1O,ACon1_000370,NP,6522,6522,0.11764705882352941,330.2920000000001,3,18,1,17,16,0.125,1.5,1.125,0.6666666666666666,2,0
COc1cc2c(c(OC)c1C)C(=O)CC(c1ccccc1)O2,ACon1_000371,NP,6523,6523,0.2777777777777778,298.33799999999997,3,18,1,17,16,0.125,1.5,1.125,0.7272727272727273,2,1
CC1(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)[O-])C(O)C(O)C6O)C(C)(CO)C5CCC43C)C2C1,ACon1_000372,NP,6524,6524,0.9047619047619048,809.9670000000002,7,42,4,38,34,0.23529411764705882,2.3333333333333335,1.2352941176470589,0.5964912280701754,3,19
OCc1ccccc1OC1OC(CO)C(O)C(O)C1O,ACon1_000373,NP,6525,6525,0.5384615384615384,286.28,2,12,0,12,12,0.0,1.0,1.0,0.6,2,5
CC1CC(=O)C2=C(C1)C(O)C(O)C1(O)C2C(=O)c2cccc(O)c2C1O,ACon1_000374,NP,6526,6526,0.47368421052631576,360.3620000000001,4,24,3,21,18,0.3333333333333333,4.0,1.3333333333333333,0.6923076923076923,1,6
C=C1C(=O)OC2C3C(CO)=CC(=O)C3=C(C)CC(OC(=O)Cc3ccc(O)cc3)C12,ACon1_000375,NP,6527,6527,0.34782608695652173,410.4220000000001,4,23,2,21,19,0.21052631578947367,2.0,1.2105263157894737,0.6333333333333333,2,4
OC1C=CC(O)C23OC12C(O)C=CC31Oc2cccc3cccc(c23)O1,ACon1_000376,NP,6528,6528,0.3,352.3420000000001,6,33,4,28,23,0.34782608695652173,6.0,1.434782608695652,0.8846153846153846,1,5
CC(=O)OC(CC(O)C(C)(CCC=C(C)C)OC1OC(CO)C(O)C(O)C1O)/C(C)=C/COCC(O)C(O)C(O)C(O)CO,ACon1_000377,NP,6529,6529,0.8275862068965517,640.7200000000004,1,6,0,6,6,0.0,1.0,1.0,0.13636363636363635,1,12
COc1cc(C2C3(O)C(O)C4CC2(O)C(O)(C(=O)O4)C3C(=O)c2ccccc2)oc(=O)c1,ACon1_000378,NP,6530,6530,0.4090909090909091,444.3920000000001,5,29,5,24,22,0.45454545454545453,1.6666666666666667,1.3181818181818181,0.6875,3,7
O=C(OCC1OC(OC(=O)c2cc(O)c(O)c(O)c2)C(OC(=O)c2cc(O)c(O)c(O)c2)C(OC(=O)c2cc(O)c(O)c(O)c2)C1O)c1cc(O)c(O)c(O)c1,ACon1_000379,NP,6531,6531,0.17647058823529413,788.5760000000005,5,30,0,30,30,0.0,1.0,1.0,0.5357142857142857,5,5
CC(=O)OC1CC2(C)C(CCC3C4(C)C=CC(=O)C(C)C4C(OC(C)=O)C(=O)C32C)/C1=C(/CCC=C(C)C)C(=O)[O-],ACon1_000380,NP,6532,6532,0.6666666666666666,567.6990000000004,4,23,3,20,17,0.35294117647058826,4.0,1.3529411764705883,0.4146341463414634,1,9
CC1=CCC(OC2OC(CO)C(O)C(O)C2O)C(C)=CCC2=C(C)C(=O)OC2C1,ACon1_000381,NP,6533,6533,0.6666666666666666,410.4630000000001,3,21,1,20,19,0.10526315789473684,1.5,1.105263157894737,0.6551724137931034,2,7
CC1=C(CO)C(=O)OC(C(C)C2CCC3C4CC=C5CC(OC6OC(CO)C(O)C(O)C6O)CC(O)C5(C)C4CCC23C)C1,ACon1_000382,NP,6534,6534,0.8529411764705882,620.7800000000002,6,35,3,32,29,0.20689655172413793,2.0,1.206896551724138,0.6590909090909091,3,15
CC(=O)OCC1(O)C(O)CC2C(COC3OC(CO)C(O)C(O)C3OC(C)=O)=COC(OC(=O)CC(C)C)C21,ACon1_000383,NP,6535,6535,0.8,562.5650000000002,3,17,1,16,15,0.13333333333333333,1.5,1.1333333333333333,0.38461538461538464,2,10
COC(=O)C1=COC(OC2OC(CO)C(O)C(O)C2O)C2C1(O)CC(OC(=O)/C=C/c1ccc(OC)c(O)c1)C2(C)O,ACon1_000384,NP,6536,6536,0.5555555555555556,598.5540000000003,4,23,1,22,21,0.09523809523809523,1.3333333333333333,1.0952380952380953,0.5,3,10
C/C=C1\C(OC2OC(CO)C(O)C(O)C2O)OC=C(C(=O)OC)C1CC(=O)OCC1C(C)C(OC(=O)CC2C(C(=O)OC)=COC(OC3OC(CO)C(O)C(O)C3O)/C2=C\C)CC1C(CO)COC(=O)CC1C(C(=O)OC)=COC(OC2OC(CO)C(O)C(O)C2O)/C1=C/C,ACon1_000385,NP,6537,6537,0.7049180327868853,1363.3250000000005,7,41,0,41,41,0.0,1.0,1.0,0.43157894736842106,7,26
C/C=C/C(=O)OC1CC2OC3C=C(C)C(=O)CC3(C)C1(C)C21CO1,ACon1_000386,NP,6538,6538,0.6842105263157895,332.39600000000013,4,20,3,17,14,0.42857142857142855,4.0,1.4285714285714286,0.5833333333333334,1,6
CC1=C(CC/C(C)=C/COCC(O)C(O)C(O)C(O)CO)C(C)(C)C(C)CC1,ACon1_000387,NP,6539,6539,0.8181818181818182,400.55600000000015,1,6,0,6,6,0.0,1.0,1.0,0.21428571428571427,1,5
C=C1C(=O)OC2C=C(C)C3CCC(C)(O)C3CC12,ACon1_000388,NP,6540,6540,0.6666666666666666,248.32199999999997,3,17,2,15,13,0.3076923076923077,3.0,1.3076923076923077,0.7222222222222222,1,5
C=C(CO)C(=O)OC1CC(C)=CCCC(CO)=CC2OC(=O)C(=C)C21,ACon1_000389,NP,6541,6541,0.47368421052631576,348.39500000000015,2,15,1,14,13,0.15384615384615385,2.0,1.1538461538461537,0.52,1,3
CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,ACon1_000390,NP,6542,6542,0.75,404.54700000000025,3,18,1,17,16,0.125,1.5,1.125,0.5517241379310345,2,8
C=CC(CCCCC)OC1OC(COC2OCC(O)C(O)C2O)C(O)C(O)C1O,ACon1_000391,NP,6543,6543,0.8947368421052632,422.47100000000006,2,12,0,12,12,0.0,1.0,1.0,0.41379310344827586,2,10
O=C(/C=C/c1ccc(O)c(O)c1)OC1CC(O)(C(=O)[O-])CC(O)C1O,ACon1_000392,NP,6544,6544,0.375,353.30300000000005,2,12,0,12,12,0.0,1.0,1.0,0.48,2,4
COc1cc(C2c3cc(OC4OC(CO)C(O)C(O)C4O)c(OC)cc3CC(CO)C2CO)ccc1O,ACon1_000393,NP,6545,6545,0.5384615384615384,522.5470000000001,4,24,1,23,22,0.09090909090909091,1.3333333333333333,1.0909090909090908,0.5945945945945946,3,8
CC1(C)Oc2ccc3ccc(=O)oc3c2C(O)C1OC1OC(CO)C(O)C(O)C1O,ACon1_000394,NP,6546,6546,0.55,424.4020000000001,4,24,2,22,20,0.2,2.0,1.2,0.6666666666666666,2,7
CCC(C)C(=O)OC1C(OC(C)=O)c2c(ccc3ccc(=O)oc23)OC1(C)C,ACon1_000395,NP,6547,6547,0.47619047619047616,388.4160000000001,3,18,2,16,14,0.2857142857142857,3.0,1.2857142857142858,0.5,1,3
CC1Oc2c(c(O)c3c(c2C(CC(=O)[O-])c2ccccc2)OC(C)(C)C=C3)C(=O)C1C,ACon1_000396,NP,6548,6548,0.36,421.4690000000002,4,24,2,22,20,0.2,2.0,1.2,0.6451612903225806,2,3
CCC(CC(O)C(C)C1CCC2C3=CC(=O)C4C(C)C(OC(=O)c5ccccc5)CCC4(C)C3CCC21C)C(C)C,ACon1_000397,NP,6549,6549,0.7297297297297297,562.8350000000004,5,29,3,26,23,0.2608695652173913,2.5,1.2608695652173914,0.5609756097560976,2,11
OC1COC(OCC2OC(OC/C=C/c3ccccc3)C(O)C(O)C2O)C(O)C1O,ACon1_000398,NP,6550,6550,0.6,428.434,3,18,0,18,18,0.0,1.0,1.0,0.6,3,9
C=CCC12CC(OC)C(=O)C(OC)=C1OC(c1ccc3c(c1)OCO3)C2C,ACon1_000399,NP,6551,6551,0.47619047619047616,372.41700000000014,4,22,2,20,18,0.2222222222222222,2.0,1.2222222222222223,0.6666666666666666,2,4
C=C(C(=O)[O-])C1CCC2(C)C=CC(=O)C(CCC3(O)C(=O)C=CC4(C)CCC(C(=C)C(=O)[O-])CC43)C2C1,ACon1_000400,NP,6552,6552,0.6,508.61100000000033,4,24,2,22,20,0.2,2.0,1.2,0.5405405405405406,2,8
COC(=O)CC(C)CCC1C(C)=CCC2C(C)(C)C(O)CCC12C,ACon1_000401,NP,6553,6553,0.8571428571428571,336.51600000000013,2,12,1,11,10,0.2,2.0,1.2,0.4166666666666667,1,5
CC(=O)OC1CC(C)C(O)(CCC2=CC(=O)OC2)C2(C)CCCC(C)(C)C12,ACon1_000402,NP,6554,6554,0.8181818181818182,378.5090000000001,3,17,1,16,15,0.13333333333333333,1.5,1.1333333333333333,0.5555555555555556,2,5
C=C1C(=O)OC2C3=C(C)CC(OC(C)=O)CC3(C)CCC12,ACon1_000403,NP,6555,6555,0.6470588235294118,290.35900000000004,3,17,2,15,13,0.3076923076923077,3.0,1.3076923076923077,0.6190476190476191,1,4
COc1cc(-c2cc(=O)c3c(O)c(OC)c(O)c(OC)c3o2)ccc1O,ACon1_000404,NP,6556,6556,0.16666666666666666,360.3180000000001,3,18,1,17,16,0.125,1.5,1.125,0.6153846153846154,2,0
CC1OC(OC2C(O)C(C)OC(OCC3OC(Oc4c(-c5ccc(O)c(O)c5)oc5cc(O)cc(O)c5c4=O)C(O)C(O)C3O)C2O)C(O)C(O)C1O,ACon1_000405,NP,6557,6557,0.5454545454545454,756.6630000000008,6,36,1,35,34,0.058823529411764705,1.2,1.0588235294117647,0.6415094339622641,5,15
COc1ccc(/C=C/C(=O)OC2C(O)C(C)OC(OC3C4C=COC(OC5OC(CO)C(O)C(O)C5O)C4C4(CO)OC34)C2OC(C)=O)cc1,ACon1_000406,NP,6558,6558,0.6363636363636364,710.6820000000005,6,32,2,30,28,0.14285714285714285,1.5,1.1428571428571428,0.56,4,16
O=C(/C=C/c1ccc(O)c(O)c1)OCC1OC(OCCc2ccc(O)c(O)c2)C(O)C(O)C1O,ACon1_000407,NP,6559,6559,0.34782608695652173,478.4500000000003,3,18,0,18,18,0.0,1.0,1.0,0.5294117647058824,3,5
COc1cc2c(=O)c(-c3ccc(O)cc3)coc2cc1OC1OC(C)C(O)C(O)C1O,ACon1_000408,NP,6560,6560,0.3181818181818182,430.40900000000005,4,24,1,23,22,0.09090909090909091,1.3333333333333333,1.0909090909090908,0.7096774193548387,3,5
O=C1CC(c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21,ACon1_000409,NP,6561,6561,0.13333333333333333,288.255,3,18,1,17,16,0.125,1.5,1.125,0.7619047619047619,2,1
O=C([O-])c1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O,ACon1_000410,NP,6562,6562,0.0,299.21400000000006,3,18,2,16,14,0.2857142857142857,3.0,1.2857142857142858,0.6363636363636364,1,0
CC1CCCC(O)CC(=O)c2c(O)cc(O)cc2CC(=O)O1,ACon1_000411,NP,6563,6563,0.5,308.3300000000001,2,18,1,17,16,0.125,2.0,1.125,0.7272727272727273,1,2
CC1CC(=O)C2=C(C1)C1OC1C1(O)C2C(=O)c2cccc(O)c2C1O,ACon1_000412,NP,6564,6564,0.47368421052631576,342.3470000000001,5,27,4,23,19,0.42105263157894735,5.0,1.4210526315789473,0.76,1,6
C=C(C)C1([O-])OC(=O)C=C1OC,ACon1_000413,NP,6565,6565,0.375,169.15599999999998,1,5,0,5,5,0.0,1.0,1.0,0.4166666666666667,1,1
CCC(O)CC1CCC(C(C)C(=O)OC(C)CC2CCC(C(C)C(=O)OC(C)CC3CCC(C(C)C(=O)OC(C)CC4CCC(C(C)C(=O)[O-])O4)O3)O2)O1,ACon1_000414,NP,6566,6566,0.9024390243902439,767.9740000000002,4,20,0,20,20,0.0,1.0,1.0,0.37037037037037035,4,16
COC1CC(=O)C23C(=O)NC(CC(C)C)C2C(C)C(C)=CC3C=C(C)CCC(O)C1O,ACon1_000415,NP,6567,6567,0.76,433.5890000000002,3,22,2,20,18,0.2222222222222222,3.0,1.2222222222222223,0.5806451612903226,1,8
COc1cc(CC2C(=O)OCC2Cc2ccc(OC)c(OC)c2)ccc1O,ACon1_000416,NP,6568,6568,0.38095238095238093,372.41700000000014,3,17,0,17,17,0.0,1.0,1.0,0.6296296296296297,3,2
CC(C)=CCc1cc(OC2OC(CO)C(O)C(O)C2O)cc(CC=C(C)C)c1C(O)C(=O)[O-],ACon1_000417,NP,6569,6569,0.5416666666666666,465.5190000000003,2,12,0,12,12,0.0,1.0,1.0,0.36363636363636365,2,6
CC1=CCCC(C)C(C)OC(=O)C=CC(C)(O)C=CC1O,ACon1_000418,NP,6570,6570,0.5882352941176471,294.391,1,14,0,14,14,0.0,1.0,1.0,0.6666666666666666,1,4
C=CC(C)(CC/C=C(/C)CCC(O)C(C)(C)O)OC1OC(CO)C(O)C(O)C1O,ACon1_000419,NP,6571,6571,0.8095238095238095,418.5270000000002,1,6,0,6,6,0.0,1.0,1.0,0.20689655172413793,1,7
C=CC1C(OC2OC(CO)C(O)C(O)C2O)OC=C(C(=O)OC)C1CC1c2cc(O)c(O)cc2CCN1C(C)=O,ACon1_000420,NP,6572,6572,0.5555555555555556,565.5720000000002,4,24,1,23,22,0.09090909090909091,1.3333333333333333,1.0909090909090908,0.55,3,9
CC1CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(C)C5CCC43C)C2C1(C)O,ACon1_000421,NP,6573,6573,0.9166666666666666,650.8500000000005,6,36,4,32,28,0.2857142857142857,3.0,1.2857142857142858,0.6086956521739131,2,16
COC(=O)C1=COC(OC2OC(CO)C(O)C(O)C2O)C2C1(O)CC(OC(=O)/C=C/c1ccccc1)C2(C)O,ACon1_000422,NP,6574,6574,0.5384615384615384,552.5290000000003,4,23,1,22,21,0.09523809523809523,1.3333333333333333,1.0952380952380953,0.5384615384615384,3,10
CC1OC(OC2C3C=COC(OC4OC(CO)C(O)C(O)C4O)C3C3(CO)OC23)C(O)C(OC(=O)/C=C/c2ccccc2)C1O,ACon1_000423,NP,6575,6575,0.6333333333333333,638.6190000000003,6,32,2,30,28,0.14285714285714285,1.5,1.1428571428571428,0.6222222222222222,4,16
C=C(C(=O)[O-])C1CC2=C(C)CCCC2(C)CC1O,ACon1_000424,NP,6576,6576,0.6666666666666666,249.3299999999999,2,12,1,11,10,0.2,2.0,1.2,0.5555555555555556,1,3
COc1cc(-c2cc(=O)c3c(O)c(OC)c(OC)cc3o2)cc(OC)c1O,ACon1_000425,NP,6577,6577,0.21052631578947367,374.34500000000014,3,18,1,17,16,0.125,1.5,1.125,0.5925925925925926,2,0
COc1ccc(CCc2cc(OC)cc(=O)o2)cc1,ACon1_000426,NP,6578,6578,0.26666666666666666,260.289,2,12,0,12,12,0.0,1.0,1.0,0.631578947368421,2,0
CCC1C[NH+]2CCc3cc(OC)c(OC)cc3C2CC1CC1=NCCc2cc(OC)c(OC)cc21,ACon1_000427,NP,6579,6579,0.5517241379310345,479.64100000000036,5,30,3,27,24,0.25,2.5,1.25,0.6857142857142857,2,4
CCC(C)/C=C(C)\C=C\C(=O)Cc1cc(O)c(C)c(O)c1C=O,ACon1_000428,NP,6580,6580,0.3684210526315789,316.397,1,6,0,6,6,0.0,1.0,1.0,0.2608695652173913,1,1
CN1C(=O)c2ccccc2NC(=O)C12OC2c1cccc(O)c1,ACon1_000429,NP,6581,6581,0.17647058823529413,310.309,4,22,1,21,19,0.10526315789473684,2.0,1.1578947368421053,0.8260869565217391,2,2
CC(=O)OC1c2c(ccc3ccc(=O)oc23)OC(C)(C)C1OC(=O)C=C(C)C,ACon1_000430,NP,6582,6582,0.38095238095238093,386.4000000000001,3,18,2,16,14,0.2857142857142857,3.0,1.2857142857142858,0.5,1,2
CC(=O)OC1c2c(ccc3ccc(=O)oc23)OC(C)(C)C1OC(=O)CC(C)C,ACon1_000431,NP,6583,6583,0.47619047619047616,388.4160000000001,3,18,2,16,14,0.2857142857142857,3.0,1.2857142857142858,0.5,1,2
CC1Oc2c(c(O)c3c(c2C(CC(=O)[O-])c2ccccc2)OC(C)(C)C=C3)C(=O)C1C,ACon1_000432,NP,6584,6584,0.36,421.4690000000002,4,24,2,22,20,0.2,2.0,1.2,0.6451612903225806,2,3
C=C(C(=O)/C=C/C(C)(C)O)C1CC2OC2(C)C(=O)C1OC(=O)CC(C)C,ACon1_000433,NP,6585,6585,0.65,364.43800000000005,2,9,1,8,7,0.2857142857142857,2.0,1.2857142857142858,0.2692307692307692,1,4
CC1=CC(=O)CC2C1(C)CCC(C)C2(C)CC/C(C)=C/C(=O)[O-],ACon1_000434,NP,6586,6586,0.7,317.449,2,12,1,11,10,0.2,2.0,1.2,0.43478260869565216,1,4
C/C=C(/C)C(=O)OC1CC(C)(O)C(=O)C(OC(=O)/C(C)=C/C)C2(C)CCC(O)(C(C)C)C12,ACon1_000435,NP,6587,6587,0.72,450.57200000000023,2,12,1,11,10,0.2,2.0,1.2,0.3125,1,6
C/C=C1/C(OC2OC(CO)C(O)C(O)C2O)OC=C(C(=O)OC)C1CC(=O)OC1OC(CO)C(O)C(O)C1O,ACon1_000436,NP,6588,6588,0.7391304347826086,566.5090000000005,3,18,0,18,18,0.0,1.0,1.0,0.46153846153846156,3,12
C=C1C(=O)OC2CC(C)C3CC(=O)C(C)=C3CC12,ACon1_000437,NP,6589,6589,0.6,246.30599999999995,3,17,2,15,13,0.3076923076923077,3.0,1.3076923076923077,0.7222222222222222,1,4
CC1OC(OC2C3C=COC(OC4OC(CO)C(O)C(O)C4O)C3C3(CO)OC23)C(OC(=O)/C=C/c2ccc(O)c(O)c2)C(O)C1O,ACon1_000438,NP,6590,6590,0.6333333333333333,670.6170000000004,6,32,2,30,28,0.14285714285714285,1.5,1.1428571428571428,0.5957446808510638,4,16
C/C=C(/C)C(=O)OC1C=C(CO)C(=O)C(OC(=O)/C(C)=C/CO)C1C(C)C,ACon1_000439,NP,6591,6591,0.55,380.43700000000007,1,6,0,6,6,0.0,1.0,1.0,0.2222222222222222,1,3
CCCCCCC(O)C/C=C/CCCCCCCC(=O)[O-],ACon1_000440,NP,6592,6592,0.8333333333333334,297.45899999999995,0,,,,,,,,,,1
OCC1(O)COC(OCC2OC(OC(CCCCc3ccc(O)cc3)CCc3ccc(O)cc3)C(OC3OCC(O)(CO)C3O)C(O)C2O)C1O,ACon1_000441,NP,6593,6593,0.6571428571428571,726.7690000000006,5,28,0,28,28,0.0,1.0,1.0,0.5490196078431373,5,12
COc1cc2ccc(=O)oc2c(O)c1O,ACon1_000442,NP,6594,6594,0.1,208.16899999999998,2,12,1,11,10,0.2,2.0,1.2,0.6666666666666666,1,0
C/C=C1/C(OC2OC(CO)C(O)C(O)C2O)OC=C(C(=O)OC)C1CC(=O)OCCc1ccc(O)c(O)c1,ACon1_000443,NP,6595,6595,0.52,540.5180000000004,3,18,0,18,18,0.0,1.0,1.0,0.47368421052631576,3,7
CC1OC(Oc2cc(O)c3c(=O)c(-c4ccc(O)cc4)coc3c2)C(O)C(O)C1O,ACon1_000444,NP,6596,6596,0.2857142857142857,416.382,4,24,1,23,22,0.09090909090909091,1.3333333333333333,1.0909090909090908,0.7333333333333333,3,5
CC1(C)OC2(C)CCC1CC2OC1OC(CO)C(O)C(O)C1O,ACon1_000445,NP,6597,6597,1.0,332.39300000000003,4,24,9,15,14,1.2857142857142858,1.5,1.7142857142857142,0.6086956521739131,2,8
COc1c(O)cc2c(c1O)C(=O)OC(C)C(O)c1c(O)c(O)c(OC)c(O)c1C(=O)OC(C)C2O,ACon1_000446,NP,6598,6598,0.36363636363636365,496.4210000000002,3,24,2,22,20,0.2,3.0,1.2,0.5714285714285714,1,4
CC(C)(O)C(O)COc1c2ccoc2cc2oc(=O)ccc12,ACon1_000447,NP,6599,6599,0.3125,304.298,3,17,2,15,13,0.3076923076923077,3.0,1.3076923076923077,0.5909090909090909,1,1
CC(C)=CCC/C(C)=C/CCC1(C)Oc2c(c(O)cc3c2CN(C(CCC(=O)[O-])C(=O)[O-])C3=O)CC1O,ACon1_000448,NP,6600,6600,0.5357142857142857,513.5870000000003,3,17,2,15,13,0.3076923076923077,3.0,1.3076923076923077,0.35135135135135137,1,3
CC(CCC1C(C)(O)C(=O)C=C2C(C)(C)CCCC21C)CC(=O)[O-],ACon1_000449,NP,6601,6601,0.8,335.46400000000006,2,12,1,11,10,0.2,2.0,1.2,0.4166666666666667,1,4
COc1c2c(c(O)c3c(=O)c4c(OC)c(O)ccc4oc13)C1CCCC(C)(O2)O1,ACon1_000450,NP,6602,6602,0.38095238095238093,400.38300000000015,5,30,5,25,21,0.47619047619047616,5.0,1.4285714285714286,0.7241379310344828,1,2
CC1CC(=O)OC(C)C(O)C=CC(=O)OC(C)C(O)C=CC(=O)O1,ACon1_000451,NP,6603,6603,0.5625,342.34400000000005,1,16,0,16,16,0.0,1.0,1.0,0.6666666666666666,1,5
COc1ccc(C2(O)c3ccccc3NC(=O)C2O)cc1,ACon1_000452,NP,6604,6604,0.1875,285.29900000000004,3,18,1,17,16,0.125,1.5,1.125,0.7619047619047619,2,2
CC(=O)NCCc1ccc(O)cc1,ACon1_000453,NP,6605,6605,0.3,179.219,1,6,0,6,6,0.0,1.0,1.0,0.46153846153846156,1,0
COC1C=CC23c4cc5c(cc4C[NH+](CC2O)C3C1)OCO5,ACon1_000454,NP,6606,6606,0.5294117647058824,302.3500000000001,5,28,4,23,19,0.42105263157894735,5.0,1.4736842105263157,0.8636363636363636,1,5
CC1CCCC2OC2C(=O)c2c(O)cc(O)cc2CC(=O)O1,ACon1_000455,NP,6607,6607,0.5,306.3140000000001,3,21,2,19,17,0.23529411764705882,3.0,1.2352941176470589,0.7727272727272727,1,3
CC1OC(OC2C(O)CC(c3ccc4c(c3O)C(=O)C3=C(C4=O)C4(O)C(=O)CC(C)(O)CC4(O)C=C3)OC2C)CC(O)C1O,ACon1_000456,NP,6608,6608,0.5806451612903226,616.6160000000003,6,36,3,33,30,0.2,2.0,1.2,0.6818181818181818,3,11
CCCCCCCCCCC1C(=O)OC(C(=O)[O-])C1(O)C(=O)[O-],ACon1_000457,NP,6609,6609,0.8125,328.36100000000005,1,5,0,5,5,0.0,1.0,1.0,0.21739130434782608,1,3
COC(=O)C1=COC(C)C2C[NH+]3CCC4(C(=O)Nc5ccccc54)C3CC12,ACon1_000458,NP,6610,6610,0.5238095238095238,369.44100000000003,5,28,3,25,21,0.2857142857142857,5.0,1.3333333333333333,0.7777777777777778,1,6
CC(C)=CCc1c(O)ccc2c(=O)c(-c3ccc(O)cc3)coc12,ACon1_000459,NP,6611,6611,0.15,322.36,3,18,1,17,16,0.125,1.5,1.125,0.6666666666666666,2,0
COC(=O)C1=COC(OC2OC(CO)C(O)C(O)C2O)C2C1C(O)CC2(C)O,ACon1_000460,NP,6612,6612,0.8235294117647058,406.3840000000001,3,17,1,16,15,0.13333333333333333,1.5,1.1333333333333333,0.5357142857142857,2,10
CC(C)=CCC1OC2(O)C(C3CCC4C5(C)CCC(OC6OC(CO)C(O)C(OC7OC(CO)C(O)C(O)C7O)C6OC6OC(C)C(O)C(O)C6O)C(C)(C)C5CCC4(C)C3(C)C2O)C1(C)O,ACon1_000461,NP,6613,6613,0.9583333333333334,961.1490000000007,8,46,4,42,38,0.21052631578947367,2.0,1.2105263157894737,0.5671641791044776,4,27
C=C1C(=O)OC2C=C(C)C(O)CC(=O)C(C)(O)CC(OC(=O)/C(C)=C\C)C12,ACon1_000462,NP,6614,6614,0.55,378.4210000000001,2,15,1,14,13,0.15384615384615385,2.0,1.1538461538461537,0.48148148148148145,1,5
