SMILES,ChemBank_Name,GROUP,idCpd,FractionCSP3,MolWt,RingCount,TotalRing,NumBridges,nBondRings,nAtomRings,ringFusionDensity,ringFusionDegree,ringComplexityIndex,molecularCyclizedDegree,NumRingSystems,NumChiralCenters
CC(C)c1ccc(NC(=O)c2coc(=O)c3ccccc23)cc1,ChemDiv3_007210,CC,1578,0.15789473684210525,307.349,3,18,1,17,16,0.125,1.5,1.125,0.6956521739130435,2,0
Cc1ccc(C(C)C)cc1OP1(=O)COc2ccccc2OC1,ChemDiv3_007211,CC,1579,0.3333333333333333,332.336,3,19,1,18,17,0.11764705882352941,1.5,1.1176470588235294,0.7391304347826086,2,0
CCOC(=O)c1cnc2cc(C(F)(F)F)ccc2c1N(C)Cc1ccccc1,ChemDiv3_007212,CC,1580,0.23809523809523808,388.389,3,18,1,17,16,0.125,1.5,1.125,0.5714285714285714,2,0
Cc1ccc(NC(=O)c2cccc(OC(=S)NCc3ccccc3)c2)cc1,ChemDiv3_007213,CC,1581,0.09090909090909091,376.4810000000001,3,18,0,18,18,0.0,1.0,1.0,0.6666666666666666,3,0
CCOC(=O)c1c[nH+]c2ccc(OCC)cc2c1N1CCN(c2ccccc2)CC1,ChemDiv3_007214,CC,1582,0.3333333333333333,406.5060000000002,4,24,1,23,22,0.09090909090909091,1.3333333333333333,1.0909090909090908,0.7333333333333333,3,0
Cc1ccccc1/N=C/c1ccco1,ChemDiv3_007215,CC,1583,0.08333333333333333,185.226,2,11,0,11,11,0.0,1.0,1.0,0.7857142857142857,2,0
CCn1/c(=N/C(=O)c2ccc(S(=O)(=O)N3CCCC3)cc2)sc2c3ccccc3ccc21,ChemDiv3_007216,CC,1584,0.25,465.6000000000003,5,28,2,26,24,0.16666666666666666,1.6666666666666667,1.1666666666666667,0.75,3,0
COc1ccc(-c2cc(C(F)(F)F)nc(SCC(=O)N3CCc4ccccc43)n2)cc1OC,ChemDiv3_007217,CC,1585,0.2608695652173913,475.4920000000002,4,23,1,22,21,0.09523809523809523,1.3333333333333333,1.0952380952380953,0.6363636363636364,3,0
Cc1oc2c(c1C(=O)NCCCn1ccnc1)C(=O)c1ccccc1C2=O,ChemDiv3_007218,CC,1586,0.2,363.3730000000001,4,22,2,20,18,0.2222222222222222,2.0,1.2222222222222223,0.6666666666666666,2,0
Cc1cc(C(F)(F)F)nc(SCc2ccc(C(=O)[O-])o2)n1,ChemDiv3_007219,CC,1587,0.25,317.268,2,11,0,11,11,0.0,1.0,1.0,0.5238095238095238,2,0
COc1cc2c(cc1OC)C1(CCCC1)CN(C(=O)c1cc(Br)ccc1OC)C2,ChemDiv3_007220,CC,1588,0.43478260869565216,460.3680000000004,4,23,1,22,20,0.1,2.0,1.15,0.6896551724137931,2,0
CCSC1=C(C#N)C(=O)[N-]C(c2ccc(OC)cc2)S1,ChemDiv3_007221,CC,1589,0.2857142857142857,305.40400000000005,2,12,0,12,12,0.0,1.0,1.0,0.6,2,1
Clc1ccc(-c2onc3cc(-c4ccccc4)ccc23)cc1,ChemDiv3_007222,CC,1590,0.0,305.764,4,23,1,22,21,0.09523809523809523,1.3333333333333333,1.0952380952380953,0.9545454545454546,3,0
O=C1Nc2ccccc2/C1=C\C=C\c1ccco1,ChemDiv3_007223,CC,1591,0.0,237.25799999999998,3,16,1,15,14,0.14285714285714285,1.5,1.1428571428571428,0.7777777777777778,2,0
CCCn1c2ccc(C)cc2c2nnc(SCCN3CCOCC3)nc21,ChemDiv3_007224,CC,1592,0.5263157894736842,371.5100000000002,4,23,2,21,19,0.21052631578947367,2.0,1.2105263157894737,0.7307692307692307,2,0
O=C(C1Sc2nnc(-c3ccccc3)n2NC1c1ccccc1)N1CCCC1,ChemDiv3_007225,CC,1593,0.2857142857142857,391.5000000000003,5,28,1,27,26,0.07692307692307693,1.25,1.0769230769230769,0.9285714285714286,4,2
CCC(=O)N1C(CC(=O)Nc2ccc(F)cc2)C(=O)NC2CCCCC21,ChemDiv3_007226,CC,1594,0.5263157894736842,361.41700000000014,3,18,1,17,16,0.125,1.5,1.125,0.6153846153846154,2,3
O=C1c2ccccc2-c2c(NCCc3ccccc3)c(=O)[nH]c3cccc1c23,ChemDiv3_007227,CC,1595,0.08333333333333333,366.4200000000001,5,30,4,26,23,0.34782608695652173,2.5,1.3043478260869565,0.8214285714285714,2,0
COC(=O)C1=C(C)OC(N)=C(C#N)C1c1cc(C)cc(Cn2ccc(C(F)(F)F)n2)c1C,ChemDiv3_007228,CC,1596,0.3181818181818182,446.42900000000014,3,17,0,17,17,0.0,1.0,1.0,0.53125,3,1
Nc1cccc(-c2ccc(CO)o2)c1,ChemDiv3_007229,CC,1597,0.09090909090909091,189.21399999999997,2,11,0,11,11,0.0,1.0,1.0,0.7857142857142857,2,0
COc1ccc(CCNC(=O)CSc2nc3ccccc3nc2N2CCCC2)cc1OC,ChemDiv3_007230,CC,1598,0.375,452.5800000000003,4,23,1,22,21,0.09523809523809523,1.3333333333333333,1.0952380952380953,0.65625,3,0
NS(=O)(=O)c1ccc(NC(=O)CCC2COc3ccccc3O2)cc1,ChemDiv3_007231,CC,1599,0.23529411764705882,362.40700000000004,3,18,1,17,16,0.125,1.5,1.125,0.64,2,1
Nc1nonc1N1CCCCC1,ChemDiv3_007232,CC,1600,0.7142857142857143,168.19999999999996,2,11,0,11,11,0.0,1.0,1.0,0.9166666666666666,2,0
COc1ccc(OC)c(NC(=O)c2ccc(CSc3ncnc4[nH]cnc34)cc2)c1,ChemDiv3_007233,CC,1601,0.14285714285714285,421.4820000000001,4,23,1,22,21,0.09523809523809523,1.3333333333333333,1.0952380952380953,0.7,3,0
CC1CC(=O)c2cnc(N3CCc4ccccc43)nc2C1,ChemDiv3_007234,CC,1602,0.35294117647058826,279.34299999999996,4,23,2,21,19,0.21052631578947367,2.0,1.2105263157894737,0.9047619047619048,2,1
COC(=O)c1ccc(CSc2nc(-c3cccs3)cc(C(F)(F)F)n2)cc1,ChemDiv3_007235,CC,1603,0.16666666666666666,410.442,3,17,0,17,17,0.0,1.0,1.0,0.6296296296296297,3,0
N#CC1=C(N)N2CCSC2=NC1(C(F)(F)F)C(F)(F)F,ChemDiv3_007236,CC,1604,0.5555555555555556,316.2299999999999,2,11,1,10,9,0.2222222222222222,2.0,1.2222222222222223,0.45,1,0
CCc1cc(C(c2ccc(Cl)cc2)N2CC[NH+](CCO)CC2)c(NC(=O)c2ccccc2)s1,ChemDiv3_007237,CC,1605,0.34615384615384615,485.07300000000015,4,23,0,23,23,0.0,1.0,1.0,0.696969696969697,4,1
CCCCN1C(C)=NC(C(F)(F)F)(C(F)(F)F)C2=C1CC(C)(C)CC2=O,ChemDiv3_007238,CC,1606,0.7647058823529411,384.3639999999999,2,12,1,11,10,0.2,2.0,1.2,0.38461538461538464,1,0
Oc1ccc(CNc2cccc(C(F)(F)F)c2)c2cccnc12,ChemDiv3_007239,CC,1607,0.11764705882352941,318.298,3,18,1,17,16,0.125,1.5,1.125,0.6956521739130435,2,0
C=CCSc1nc2ccc(/N=C/c3cc(Cl)ccc3O)cc2s1,ChemDiv3_007240,CC,1608,0.058823529411764705,360.89100000000013,3,17,1,16,15,0.13333333333333333,1.5,1.1333333333333333,0.6521739130434783,2,0
COc1ccc(C(c2ccc3cccnc3c2O)N2CCOCC2)cc1,ChemDiv3_007241,CC,1609,0.2857142857142857,350.418,4,24,1,23,22,0.09090909090909091,1.3333333333333333,1.0909090909090908,0.8461538461538461,3,1
O=C1CCCC(=O)C1=CNc1cccc2ccccc12,ChemDiv3_007242,CC,1610,0.17647058823529413,265.312,3,18,1,17,16,0.125,1.5,1.125,0.8,2,0
Cc1cccc(C)c1OCc1nnc(CCc2ccccc2)o1,ChemDiv3_007243,CC,1611,0.2631578947368421,308.381,3,17,0,17,17,0.0,1.0,1.0,0.7391304347826086,3,0
O=C1c2ccccc2NC(c2ccccc2)N1N=C1CCCCCC1,ChemDiv3_007244,CC,1612,0.3333333333333333,333.43500000000006,4,25,1,24,23,0.08695652173913043,1.3333333333333333,1.0869565217391304,0.92,3,1
N#Cc1c(SCc2ccccc2Cl)nc2c(c1C(F)(F)F)CCc1occc1-2,ChemDiv3_007245,CC,1613,0.2,420.84300000000025,4,23,2,21,19,0.21052631578947367,2.0,1.2105263157894737,0.6785714285714286,2,0
O=C(CNC(=O)c1ccccc1F)NCc1ccco1,ChemDiv3_007246,CC,1614,0.14285714285714285,276.267,2,11,0,11,11,0.0,1.0,1.0,0.55,2,0
CC12C[NH2+]C3(CO)CC1CCC32C,ChemDiv3_007247,CC,1615,1.0,182.28699999999995,3,15,3,11,9,0.6666666666666666,3.0,1.6666666666666667,0.6923076923076923,1,4
O=C(CSc1nnc(-c2cccnc2)n1-c1ccccc1)NCc1ccccc1,ChemDiv3_007248,CC,1616,0.09090909090909091,401.4950000000001,4,23,0,23,23,0.0,1.0,1.0,0.7931034482758621,4,0
CCOC(=O)c1ccc2nc(C(F)(F)F)nc(N3CCCCC3)c2c1,ChemDiv3_007249,CC,1617,0.47058823529411764,353.344,3,18,1,17,16,0.125,1.5,1.125,0.64,2,0
COc1ccc(NC(=O)c2ccc3c(=O)n(Cc4ccco4)c([S-])nc3c2)cc1OC,ChemDiv3_007250,CC,1618,0.13636363636363635,436.46900000000016,4,23,1,22,21,0.09523809523809523,1.3333333333333333,1.0952380952380953,0.6774193548387096,3,0
Cc1cc2c(c(=O)n1CC1CCCO1)C(c1cccs1)C(C#N)=C(N)O2,ChemDiv3_007251,CC,1619,0.3684210526315789,369.44600000000025,4,22,1,21,20,0.1,1.3333333333333333,1.1,0.7692307692307693,3,2
COc1ccc(OC)c(-n2c([S-])nc3cc(C(=O)N4CCC(C(N)=O)CC4)ccc3c2=O)c1,ChemDiv3_007252,CC,1620,0.30434782608695654,467.5270000000003,4,24,1,23,22,0.09090909090909091,1.3333333333333333,1.0909090909090908,0.6666666666666666,3,0
Oc1ccc(Nc2nc(N3CCOCC3)c3ccccc3n2)cc1,ChemDiv3_007253,CC,1621,0.2222222222222222,322.368,4,24,1,23,22,0.09090909090909091,1.3333333333333333,1.0909090909090908,0.9166666666666666,3,0
O=C(Cn1cnc2sc3c(c2c1=O)CCCC3)NCCC(=O)N1CCN(c2ccc(F)cc2)CC1,ChemDiv3_007254,CC,1622,0.44,497.59600000000034,5,29,2,27,25,0.16,1.6666666666666667,1.16,0.7142857142857143,3,0
COC(=O)c1ccc(OP2(=O)COc3ccccc3OC2)cc1,ChemDiv3_007255,CC,1623,0.1875,334.26400000000007,3,19,1,18,17,0.11764705882352941,1.5,1.1176470588235294,0.7391304347826086,2,0
CCOC(=O)c1cnc2cc(C(F)(F)F)ccc2c1N1CCCCCC1,ChemDiv3_007256,CC,1624,0.47368421052631576,366.3830000000001,3,19,1,18,17,0.11764705882352941,1.5,1.1176470588235294,0.6538461538461539,2,0
O=C1NC(=S)NC(=O)C1=CNc1cccc(O)c1,ChemDiv3_007257,CC,1625,0.0,263.278,2,12,0,12,12,0.0,1.0,1.0,0.6666666666666666,2,0
O=C(c1cnc2n(c1=O)CCS2)N(c1ccccc1)C1CCCCC1,ChemDiv3_007258,CC,1626,0.42105263157894735,355.4630000000002,4,23,1,22,21,0.09523809523809523,1.3333333333333333,1.0952380952380953,0.84,3,0
CSc1nnc(Cc2ccccc2)c([O-])n1,ChemDiv3_007259,CC,1627,0.18181818181818182,232.28800000000004,2,12,0,12,12,0.0,1.0,1.0,0.75,2,0
COc1ccc(C(=O)NCCn2cc(SC(C)c3ccccc3)c3ccccc32)cc1,ChemDiv3_007260,CC,1628,0.19230769230769232,430.5730000000001,4,23,1,22,21,0.09523809523809523,1.3333333333333333,1.0952380952380953,0.6774193548387096,3,1
O=C(c1nc2ncccn2n1)N1CCc2ccccc2C1,ChemDiv3_007261,CC,1629,0.2,279.303,4,23,2,21,19,0.21052631578947367,2.0,1.2105263157894737,0.9047619047619048,2,0
CC(=O)Oc1cc2c(C(=O)N3CCCC3)c(C)oc2c2ccccc12,ChemDiv3_007262,CC,1630,0.3,337.375,4,22,2,20,18,0.2222222222222222,2.0,1.2222222222222223,0.72,2,0
CCOC(=O)c1cnn2c(C(F)(F)F)cc(C)nc12,ChemDiv3_007263,CC,1631,0.36363636363636365,273.214,2,11,1,10,9,0.2222222222222222,2.0,1.2222222222222223,0.47368421052631576,1,0
Nc1ccc2nc(CCC(=O)[O-])[nH]c2c1,ChemDiv3_007264,CC,1632,0.2,204.20900000000003,2,11,1,10,9,0.2222222222222222,2.0,1.2222222222222223,0.6,1,0
COc1ccc(-[n+]2cc([O-])on2)cc1,ChemDiv3_007265,CC,1633,0.1111111111111111,192.17399999999998,2,11,0,11,11,0.0,1.0,1.0,0.7857142857142857,2,0
Cc1cc2c(cc1C)C([O-])=C(c1ccccc1)/C(=N/Cc1ccccc1)C2=O,ChemDiv3_007266,CC,1634,0.12,366.4400000000001,4,24,1,23,22,0.09090909090909091,1.3333333333333333,1.0909090909090908,0.7857142857142857,3,0
CCc1cccc2c(C(C(=O)c3ccccc3)c3c[nH]c4c(CC)cccc34)c[nH]c12,ChemDiv3_007267,CC,1635,0.17857142857142858,406.52900000000017,5,28,2,26,24,0.16666666666666666,1.6666666666666667,1.1666666666666667,0.7741935483870968,3,0
OCC1CCC[NH+]1CC1CC1,ChemDiv3_007268,CC,1636,1.0,156.249,2,8,0,8,8,0.0,1.0,1.0,0.7272727272727273,2,2
CC(C)CNC(=O)C1Sc2nnc(-c3ccccc3)n2NC1c1ccccc1,ChemDiv3_007269,CC,1637,0.2857142857142857,393.516,4,23,1,22,21,0.09523809523809523,1.3333333333333333,1.0952380952380953,0.75,3,2
Cn1c(=O)c2cnc(-c3ccccc3)nc2n(C)c1=O,ChemDiv3_007270,CC,1638,0.14285714285714285,268.276,3,18,1,17,16,0.125,1.5,1.125,0.8,2,0
CC(=O)Nc1ccc(Nc2c3c4c(cccc4[nH]c2=O)C(=O)c2ccccc2-3)cc1,ChemDiv3_007271,CC,1639,0.041666666666666664,395.4180000000001,5,30,4,26,23,0.34782608695652173,2.5,1.3043478260869565,0.7666666666666667,2,0
CCOC(=O)C1=C(CSc2ccc(Cl)cc2)NC(=O)NC1c1cc(C)ccc1C,ChemDiv3_007272,CC,1640,0.2727272727272727,430.95700000000016,3,18,0,18,18,0.0,1.0,1.0,0.6206896551724138,3,1
O=c1oc(-c2ccccc2/N=C/c2sc3ccccc3c2[O-])nc2ccccc12,ChemDiv3_007273,CC,1641,0.0,397.4350000000001,5,29,2,27,25,0.16,1.6666666666666667,1.16,0.8620689655172413,3,0
O=C(CSc1nc2ccccc2nc1N1CCCC1)Nc1ccccc1,ChemDiv3_007274,CC,1642,0.25,364.4740000000001,4,23,1,22,21,0.09523809523809523,1.3333333333333333,1.0952380952380953,0.8076923076923077,3,0
NS(=O)(=O)c1ccc(CCNC(=O)CCC2COc3ccccc3O2)cc1,ChemDiv3_007275,CC,1643,0.3157894736842105,390.46100000000007,3,18,1,17,16,0.125,1.5,1.125,0.5925925925925926,2,1
CC[NH+](CC)CC[n+]1c(N)n(Cc2ccc(C(C)(C)C)cc2)c2ccccc21,ChemDiv3_007276,CC,1644,0.4583333333333333,380.58000000000015,3,17,1,16,15,0.13333333333333333,1.5,1.1333333333333333,0.5357142857142857,2,0
C=CCn1c(-c2nonc2NC(=O)CC)nc2ccccc21,ChemDiv3_007277,CC,1645,0.2,297.3180000000001,3,16,1,15,14,0.14285714285714285,1.5,1.1428571428571428,0.6363636363636364,2,0
Cc1ccc(S(=O)(=O)N=C2NCN(CCN3CCOCC3)CN2)cc1,ChemDiv3_007278,CC,1646,0.5625,367.4750000000002,3,18,0,18,18,0.0,1.0,1.0,0.72,3,0
Cc1ccc(C(O)C(=O)c2ccccc2)o1,ChemDiv3_007279,CC,1647,0.15384615384615385,216.23600000000002,2,11,0,11,11,0.0,1.0,1.0,0.6875,2,1
Cc1ccc(C2=NC(C(F)(F)F)(C(F)(F)F)N=C3SCCN32)cc1,ChemDiv3_007280,CC,1648,0.42857142857142855,367.318,3,17,1,16,15,0.13333333333333333,1.5,1.1333333333333333,0.625,2,0
CCOC(=O)C1CC[NH+](C(c2cccc(Cl)c2)c2c(NC(C)=O)sc3c2CCCC3)CC1,ChemDiv3_007281,CC,1649,0.52,476.06200000000024,4,23,1,22,21,0.09523809523809523,1.3333333333333333,1.0952380952380953,0.65625,3,1
CCCCN1C(=O)NC(C(F)(F)F)(C(F)(F)F)C2=C1CC(C)(C)CC2=O,ChemDiv3_007282,CC,1650,0.75,386.3359999999999,2,12,1,11,10,0.2,2.0,1.2,0.38461538461538464,1,0
COc1ccc(C(c2c(C)[nH]c3ccccc23)N2CCOCC2)cc1,ChemDiv3_007283,CC,1651,0.3333333333333333,336.43499999999995,4,23,1,22,21,0.09523809523809523,1.3333333333333333,1.0952380952380953,0.84,3,1
COc1ccc(/C=N/N2C(=O)c3ccc4c5c(ccc(c35)C2=O)CC4)cc1Br,ChemDiv3_007284,CC,1652,0.13636363636363635,435.2770000000001,5,29,5,24,21,0.47619047619047616,2.5,1.380952380952381,0.75,2,0
CC(=O)Nc1cccc(C2=Nc3ccccc3SC(c3ccccc3)C2)c1,ChemDiv3_007285,CC,1653,0.13043478260869565,372.4930000000001,4,25,1,24,23,0.08695652173913043,1.3333333333333333,1.0869565217391304,0.8518518518518519,3,1
O=C(c1ccc(Cl)cc1)c1ccc(S(=O)(=O)c2ccc(Cl)cc2)cc1,ChemDiv3_007286,CC,1654,0.0,391.2750000000001,3,18,0,18,18,0.0,1.0,1.0,0.72,3,0
COC(=O)CC1C(=O)NCCN1C(=O)OC(C)(C)C,ChemDiv3_007287,CC,1655,0.75,272.301,1,6,0,6,6,0.0,1.0,1.0,0.3157894736842105,1,1
COc1ccc(/C(C)=N/N2C(=O)c3ccccc3NC2c2ccccc2O)cc1,ChemDiv3_007288,CC,1656,0.13043478260869565,387.43900000000014,4,24,1,23,22,0.09090909090909091,1.3333333333333333,1.0909090909090908,0.7586206896551724,3,1
COC(=O)c1ccccc1NC(=O)c1ccc(-n2nc(C(F)(F)F)c3c2-c2ccoc2CC3)cc1,ChemDiv3_007289,CC,1657,0.16,481.43000000000023,5,28,2,26,24,0.16666666666666666,1.6666666666666667,1.1666666666666667,0.6857142857142857,3,0
Cc1cc2nc3s/c(=C4/C(=O)N(CC(=O)[O-])c5ccccc54)c(=O)n3c2cc1C,ChemDiv3_007290,CC,1658,0.14285714285714285,404.42700000000013,5,27,3,24,21,0.2857142857142857,2.5,1.2857142857142858,0.7241379310344828,2,0
Cc1ccc(NC(=O)c2ccc(-n3nc(C(F)(F)F)c4c3-c3ccoc3CC4)cc2)cc1,ChemDiv3_007291,CC,1659,0.16666666666666666,437.42100000000016,5,28,2,26,24,0.16666666666666666,1.6666666666666667,1.1666666666666667,0.75,3,0
COC(=O)Nc1ccc(C(=O)NCC2CCCO2)cc1,ChemDiv3_007292,CC,1660,0.42857142857142855,278.308,2,11,0,11,11,0.0,1.0,1.0,0.55,2,1
CCOC(=O)c1ccc2nc(C(F)(F)F)nc(NCc3ccc(Cl)cc3)c2c1,ChemDiv3_007293,CC,1661,0.21052631578947367,409.795,3,18,1,17,16,0.125,1.5,1.125,0.5714285714285714,2,0
CCOC(=O)N1CCN(C(=O)c2ccc3c(=O)n(CC4CCCO4)c([S-])nc3c2)CC1,ChemDiv3_007294,CC,1662,0.5238095238095238,445.52100000000024,4,23,1,22,21,0.09523809523809523,1.3333333333333333,1.0952380952380953,0.6774193548387096,3,1
Cc1cc(O)cc(=O)n1Cc1cccnc1,ChemDiv3_007295,CC,1663,0.16666666666666666,216.24,2,12,0,12,12,0.0,1.0,1.0,0.75,2,0
COc1ccc(-n2c([S-])nc3cc(C(=O)NC4CCCC(C)C4C)ccc3c2=O)c(OC)c1,ChemDiv3_007296,CC,1664,0.4,466.58300000000025,4,24,1,23,22,0.09090909090909091,1.3333333333333333,1.0909090909090908,0.6666666666666666,3,3
c1ccc2c(c1)oc1c(N3CCCCC3)ncnc12,ChemDiv3_007297,CC,1665,0.3333333333333333,253.30499999999998,4,23,2,21,19,0.21052631578947367,2.0,1.2105263157894737,1.0,2,0
COc1ccc(C2C3=C([O-])CC(C)(C)C=C3N(C)C3=C2C(=O)CC(C)(C)C3)cc1,ChemDiv3_007298,CC,1666,0.48,392.51900000000023,4,24,2,22,20,0.2,2.0,1.2,0.6896551724137931,2,1
O=P1(Nc2nc3ccc(Cl)cc3s2)COc2ccccc2O1,ChemDiv3_007299,CC,1667,0.07142857142857142,352.73900000000003,4,23,2,21,19,0.21052631578947367,2.0,1.2105263157894737,0.8636363636363636,2,1
CCOC(=O)c1cnc2cc(C(F)(F)F)ccc2c1N1CC(C)CC(C)C1,ChemDiv3_007300,CC,1668,0.5,380.4100000000001,3,18,1,17,16,0.125,1.5,1.125,0.5925925925925926,2,2
CCC1(CC)C(=O)N(CC(=O)OC)C(=O)N(C)C1=S,ChemDiv3_007301,CC,1669,0.6666666666666666,286.35299999999995,1,6,0,6,6,0.0,1.0,1.0,0.3157894736842105,1,0
COc1cccc2sc(NC(=O)c3ccc(S(=O)(=O)N(C)C)cc3)nc12,ChemDiv3_007302,CC,1670,0.17647058823529413,391.4740000000001,3,17,1,16,15,0.13333333333333333,1.5,1.1333333333333333,0.5769230769230769,2,0
COC(=O)c1ccc(/C=N/c2ccc3oc(-c4ccc(C)cc4)nc3c2)cc1,ChemDiv3_007303,CC,1671,0.08695652173913043,370.4080000000001,4,23,1,22,21,0.09523809523809523,1.3333333333333333,1.0952380952380953,0.75,3,0
COc1ccc(C(=O)NCCn2cc(SCC(=O)Nc3ccccc3)c3ccccc32)cc1,ChemDiv3_007304,CC,1672,0.15384615384615385,459.57100000000014,4,23,1,22,21,0.09523809523809523,1.3333333333333333,1.0952380952380953,0.6363636363636364,3,0
O=C(NCc1ccccc1)c1nc2ncccn2n1,ChemDiv3_007305,CC,1673,0.07692307692307693,253.26500000000001,3,17,1,16,15,0.13333333333333333,1.5,1.1333333333333333,0.7894736842105263,2,0
COc1ccc(CNC(=O)c2c(C)oc3c2cc(OC(C)=O)c2ccccc23)cc1,ChemDiv3_007306,CC,1674,0.16666666666666666,403.43400000000014,4,23,2,21,19,0.21052631578947367,2.0,1.2105263157894737,0.6333333333333333,2,0
COc1cccc(C2CC(C(F)(F)F)n3ncc(C(=O)[O-])c3N2)c1,ChemDiv3_007307,CC,1675,0.3333333333333333,340.28099999999995,3,17,1,16,15,0.13333333333333333,1.5,1.1333333333333333,0.625,2,2
Cc1ccc2nc(CCCC(=O)[O-])[nH]c2c1,ChemDiv3_007308,CC,1676,0.3333333333333333,217.24800000000002,2,11,1,10,9,0.2222222222222222,2.0,1.2222222222222223,0.5625,1,0
CCSC1=C(C#N)C(=O)[N-]C(C(C)C)S1,ChemDiv3_007309,CC,1677,0.6,241.36100000000002,1,6,0,6,6,0.0,1.0,1.0,0.4,1,1
O=C(Nc1ccccc1)C1CC(=O)n2ncnc2N1,ChemDiv3_007310,CC,1678,0.16666666666666666,257.25299999999993,3,17,1,16,15,0.13333333333333333,1.5,1.1333333333333333,0.7894736842105263,2,1
Nc1cccc[n+]1CC(O)COc1ccccc1,ChemDiv3_007311,CC,1679,0.21428571428571427,245.302,2,12,0,12,12,0.0,1.0,1.0,0.6666666666666666,2,1
CC(=O)Nc1cccc(-c2nn3c(C)nnc3s2)c1,ChemDiv3_007312,CC,1680,0.16666666666666666,273.32099999999997,3,16,1,15,14,0.14285714285714285,1.5,1.1428571428571428,0.7368421052631579,2,0
O=C(NCc1ccccc1)C1Sc2nnc(-c3ccccc3)n2NC1c1ccc(F)cc1,ChemDiv3_007313,CC,1681,0.125,445.52300000000014,5,29,1,28,27,0.07407407407407407,1.25,1.0740740740740742,0.84375,4,2
COC(=O)c1c(C)ncc2c1COC(C)OC2,ChemDiv3_007314,CC,1682,0.5,237.25499999999997,2,13,1,12,11,0.18181818181818182,2.0,1.1818181818181819,0.6470588235294118,1,1
O=S(=O)(Nc1cc(Sc2cccc3cccnc23)c(O)c2ccccc12)c1ccc(Cl)cc1,ChemDiv3_007315,CC,1683,0.0,493.00900000000024,5,30,2,28,26,0.15384615384615385,1.6666666666666667,1.1538461538461537,0.7878787878787878,3,0
O=C(CSc1ccccn1)N1CCN(S(=O)(=O)c2ccccc2)C1,ChemDiv3_007316,CC,1684,0.25,363.46400000000006,3,17,0,17,17,0.0,1.0,1.0,0.7083333333333334,3,0
C[NH+](C)CCNC(=O)c1cc2ccccc2oc1=O,ChemDiv3_007317,CC,1685,0.2857142857142857,261.30100000000004,2,12,1,11,10,0.2,2.0,1.2,0.5263157894736842,1,0
CC1CN(c2nc3ccccc3nc2SCC(=O)NCCc2ccccc2)CC(C)O1,ChemDiv3_007318,CC,1686,0.375,436.5810000000002,4,24,1,23,22,0.09090909090909091,1.3333333333333333,1.0909090909090908,0.7096774193548387,3,2
COCCn1c(-c2ccccc2)nc(=S)c2c1CC(C)(C)OC2,ChemDiv3_007319,CC,1687,0.4444444444444444,330.453,3,18,1,17,16,0.125,1.5,1.125,0.6956521739130435,2,0
C[n+]1c(N)n(CCCOc2ccc(F)cc2)c2ccccc21,ChemDiv3_007320,CC,1688,0.23529411764705882,300.357,3,17,1,16,15,0.13333333333333333,1.5,1.1333333333333333,0.6818181818181818,2,0
Cc1ccn2cc(-c3cccs3)cc2c1,ChemDiv3_007321,CC,1689,0.07692307692307693,213.305,3,16,1,15,14,0.14285714285714285,1.5,1.1428571428571428,0.9333333333333333,2,0
Cc1ccc2c(c1)NC(C(F)(F)F)(C(F)(F)F)NC2=O,ChemDiv3_007322,CC,1690,0.36363636363636365,298.186,2,12,1,11,10,0.2,2.0,1.2,0.5,1,0
C=CCn1c(=O)c2c(C)c(C)sc2n2c(Nc3ccc(C(=O)OCC)cc3)nnc12,ChemDiv3_007323,CC,1691,0.23809523809523808,423.49800000000016,4,22,2,20,18,0.2222222222222222,2.0,1.2222222222222223,0.6,2,0
CC1=C(C#N)C(C(F)(F)F)(C(F)(F)F)N=C(c2ccncc2)N1,ChemDiv3_007324,CC,1692,0.3076923076923077,334.223,2,12,0,12,12,0.0,1.0,1.0,0.5217391304347826,2,0
Cc1oc2c(c1C(=O)N1CCC(C)CC1)C(=O)c1ccccc1C2=O,ChemDiv3_007325,CC,1693,0.35,337.37500000000006,4,23,2,21,19,0.21052631578947367,2.0,1.2105263157894737,0.76,2,0
CC1=C(C#N)C(C(F)(F)F)(C(F)(F)F)N=C(Cc2ccccc2)N1,ChemDiv3_007326,CC,1694,0.3333333333333333,347.262,2,12,0,12,12,0.0,1.0,1.0,0.5,2,0
COc1ccc(C(OC(=O)c2ccccc2)c2nccc3ccccc23)cc1,ChemDiv3_007327,CC,1695,0.08333333333333333,369.4200000000001,4,24,1,23,22,0.09090909090909091,1.3333333333333333,1.0909090909090908,0.7857142857142857,3,1
Cc1ccc(NC(=O)c2cc(=O)[nH]c(=O)[n-]2)cc1,ChemDiv3_007328,CC,1696,0.08333333333333333,244.23000000000002,2,12,0,12,12,0.0,1.0,1.0,0.6666666666666666,2,0
CC(=O)N1CN(C2CCS(=O)(=O)C2)Cc2c1sc1c2CCCC1,ChemDiv3_007329,CC,1697,0.6875,354.4970000000001,4,22,2,20,18,0.2222222222222222,2.0,1.2222222222222223,0.782608695652174,2,1
CCN(CC)S(=O)(=O)c1ccc(Cl)c(C(=O)Oc2ccc(C)c(C)c2)c1,ChemDiv3_007330,CC,1698,0.3157894736842105,395.9080000000002,2,12,0,12,12,0.0,1.0,1.0,0.46153846153846156,2,0
O=C(CN1CC(=O)Oc2ccccc21)Nc1ccc(O)cc1,ChemDiv3_007331,CC,1699,0.125,298.298,3,18,1,17,16,0.125,1.5,1.125,0.7272727272727273,2,0
